timestamp,open,high,low,close,volume
1767275100000,0.14576,0.14578,0.14557,0.14565,202233.0
1767276000000,0.14565,0.14624,0.14554,0.14607,735379.0
1767276900000,0.14607,0.1461,0.14528,0.14537,551221.0
1767277800000,0.14537,0.14586,0.14523,0.14551,1277639.0
1767278700000,0.14551,0.1457,0.14541,0.1456,105609.0
1767279600000,0.1456,0.14578,0.14538,0.14544,284203.0
1767280500000,0.14544,0.14563,0.14543,0.1456,144618.0
1767281400000,0.1456,0.14641,0.14554,0.14601,629008.0
1767282300000,0.14601,0.14666,0.14555,0.14594,1708145.0
1767283200000,0.14594,0.14622,0.14582,0.14591,749472.0
1767284100000,0.14591,0.14596,0.14506,0.14559,1084995.0
1767285000000,0.14559,0.14576,0.14553,0.14572,178789.0
1767285900000,0.14572,0.14604,0.14571,0.14599,322458.0
1767286800000,0.14599,0.14655,0.14599,0.14655,288304.0
1767287700000,0.14655,0.14672,0.14619,0.1467,1045145.0
1767288600000,0.1467,0.1471,0.14645,0.14651,1033277.0
1767289500000,0.14651,0.14662,0.14605,0.1462,1025680.0
1767290400000,0.1462,0.14647,0.1462,0.14642,372346.0
1767291300000,0.14642,0.14654,0.14632,0.14636,442657.0
1767292200000,0.14636,0.14636,0.14619,0.14629,271591.0
1767293100000,0.14629,0.1464,0.14627,0.1464,121180.0
1767294000000,0.1464,0.1467,0.1464,0.14662,76260.0
1767294900000,0.14662,0.14662,0.14631,0.14632,142144.0
1767295800000,0.14632,0.14672,0.14628,0.1466,113250.0
1767296700000,0.1466,0.14686,0.1465,0.14683,238872.0
1767297600000,0.14683,0.14701,0.1466,0.14661,334480.0
1767298500000,0.14661,0.14661,0.14626,0.1464,96463.0
1767299400000,0.1464,0.1464,0.14583,0.14613,884751.0
1767300300000,0.14613,0.14635,0.14611,0.14634,235175.0
1767301200000,0.14634,0.14643,0.14616,0.14642,150713.0
1767302100000,0.14642,0.14646,0.14634,0.14636,90617.0
1767303000000,0.14636,0.1464,0.14628,0.1463,84820.0
1767303900000,0.1463,0.1464,0.1462,0.14635,271239.0
1767304800000,0.14635,0.1464,0.146,0.14614,612667.0
1767305700000,0.14614,0.1468,0.14611,0.1463,515796.0
1767306600000,0.1463,0.14654,0.14607,0.14628,163362.0
1767307500000,0.14628,0.147,0.14628,0.14697,187700.0
1767308400000,0.14697,0.1471,0.14654,0.14656,188167.0
1767309300000,0.14656,0.14684,0.14654,0.14681,216029.0
1767310200000,0.14681,0.14688,0.14676,0.14687,70859.0
1767311100000,0.14687,0.14688,0.1465,0.14655,156589.0
1767312000000,0.14655,0.14694,0.1464,0.14644,546640.0
1767312900000,0.14644,0.1486,0.14644,0.14793,3015880.0
1767313800000,0.14793,0.14794,0.1473,0.1474,635675.0
1767314700000,0.1474,0.14807,0.14739,0.14807,460656.0
1767315600000,0.14807,0.14809,0.14764,0.14792,372195.0
1767316500000,0.14792,0.14792,0.1473,0.1473,216471.0
1767317400000,0.1473,0.14732,0.14702,0.1472,717148.0
1767318300000,0.1472,0.14751,0.14712,0.1475,371093.0
1767319200000,0.1475,0.1475,0.14713,0.14729,428881.0
1767320100000,0.14729,0.14737,0.14682,0.14703,503891.0
1767321000000,0.14703,0.14751,0.14703,0.14751,323165.0
1767321900000,0.14751,0.14781,0.14735,0.14781,343386.0
1767322800000,0.14781,0.14819,0.14761,0.14814,516135.0
1767323700000,0.14814,0.14814,0.14789,0.14791,328458.0
1767324600000,0.14791,0.1483,0.1478,0.14815,633340.0
1767325500000,0.14815,0.14839,0.14797,0.14807,1005918.0
1767326400000,0.14807,0.14885,0.14807,0.14847,1243442.0
1767327300000,0.14847,0.14847,0.14782,0.14789,397454.0
1767328200000,0.14789,0.14814,0.14777,0.14805,298548.0
1767329100000,0.14805,0.14861,0.14805,0.14852,288756.0
1767330000000,0.14852,0.14896,0.14852,0.14875,467158.0
1767330900000,0.14875,0.14893,0.14763,0.14767,1027214.0
1767331800000,0.14767,0.14789,0.14751,0.14789,503873.0
1767332700000,0.14789,0.14836,0.14787,0.14814,1122450.0
1767333600000,0.14814,0.14834,0.14808,0.14817,332413.0
1767334500000,0.14817,0.14837,0.14814,0.14837,126877.0
1767335400000,0.14837,0.149,0.14837,0.14887,1278327.0
1767336300000,0.14887,0.14919,0.14873,0.14873,155801.0
1767337200000,0.14873,0.14924,0.14873,0.1491,218880.0
1767338100000,0.1491,0.14915,0.14886,0.14892,257709.0
1767339000000,0.14892,0.14893,0.14865,0.14887,327731.0
1767339900000,0.14887,0.1492,0.14876,0.14911,352729.0
1767340800000,0.14911,0.14963,0.14911,0.1496,646680.0
1767341700000,0.1496,0.1497,0.14937,0.1496,884514.0
1767342600000,0.1496,0.14994,0.14956,0.14962,288873.0
1767343500000,0.14962,0.1497,0.14949,0.14968,375229.0
1767344400000,0.14968,0.15012,0.14939,0.14985,1230021.0
1767345300000,0.14985,0.14989,0.14954,0.14968,395804.0
