timestamp,open,high,low,close,volume
1767376800000,24.583,24.626,24.473,24.568,50633.47
1767377700000,24.568,24.663,24.529,24.621,40601.26
1767378600000,24.621,24.621,24.524,24.538,33551.52
1767379500000,24.538,24.605,24.408,24.593,45606.57
1767380400000,24.593,24.683,24.536,24.676,95945.66
1767381300000,24.676,24.733,24.534,24.58,33895.44
1767382200000,24.58,24.645,24.547,24.559,19738.79
1767383100000,24.559,24.68,24.539,24.628,83596.54
1767384000000,24.628,24.655,24.59,24.64,23784.3
1767384900000,24.64,24.678,24.361,24.452,63530.74
1767385800000,24.452,24.539,24.435,24.532,22901.84
1767386700000,24.532,24.541,24.043,24.162,261270.49
1767387600000,24.162,24.433,24.149,24.29,183002.17
1767388500000,24.29,24.337,24.138,24.294,77929.96
1767389400000,24.294,24.358,24.247,24.349,54797.85
1767390300000,24.349,24.463,24.283,24.454,37461.69
1767391200000,24.454,24.533,24.406,24.502,41180.37
1767392100000,24.502,24.588,24.423,24.475,69212.29
1767393000000,24.475,24.608,24.457,24.5,44028.17
1767393900000,24.5,24.54,24.465,24.472,16980.77
1767394800000,24.472,24.589,24.459,24.524,27134.57
1767395700000,24.524,24.556,24.48,24.516,22607.79
1767396600000,24.516,24.634,24.449,24.625,50602.08
1767397500000,24.625,24.63,24.526,24.598,16965.16
1767398400000,24.598,24.63,24.531,24.616,30055.21
1767399300000,24.616,24.617,24.545,24.596,16591.83
1767400200000,24.596,24.604,24.529,24.58,24407.55
1767401100000,24.58,24.625,24.569,24.605,21136.13
1767402000000,24.605,24.75,24.562,24.668,56251.51
1767402900000,24.668,24.687,24.621,24.656,15408.49
1767403800000,24.656,24.764,24.644,24.757,19412.92
1767404700000,24.757,24.764,24.616,24.621,25978.25
1767405600000,24.621,24.621,24.441,24.499,59005.75
1767406500000,24.499,24.545,24.409,24.474,30410.44
1767407400000,24.474,24.551,24.456,24.52,25329.93
1767408300000,24.52,24.563,24.492,24.514,25834.19
1767409200000,24.514,24.537,24.432,24.467,25830.4
1767410100000,24.467,24.521,24.45,24.501,29766.59
1767411000000,24.501,24.531,24.443,24.515,14187.78
1767411900000,24.515,24.597,24.497,24.564,24536.53
1767412800000,24.564,24.62,24.552,24.598,33893.73
1767413700000,24.598,24.622,24.579,24.608,15469.22
1767414600000,24.608,24.666,24.52,24.56,35928.1
1767415500000,24.56,24.629,24.555,24.61,13957.24
1767416400000,24.61,24.639,24.585,24.594,24875.4
1767417300000,24.594,24.874,24.589,24.805,164892.3
1767418200000,24.805,24.909,24.696,24.725,85451.08
1767419100000,24.725,24.911,24.711,24.869,43790.46
1767420000000,24.869,25.192,24.847,25.06,151046.2
1767420900000,25.06,25.162,24.983,25.125,60486.38
1767421800000,25.125,25.235,25.0,25.004,86391.24
1767422700000,25.004,25.062,24.866,24.879,79431.39
1767423600000,24.879,24.896,24.651,24.696,86055.3
1767424500000,24.696,24.71,24.32,24.386,216259.43
1767425400000,24.386,24.609,24.294,24.555,121845.19
1767426300000,24.555,24.604,24.473,24.507,32957.03
1767427200000,24.507,24.568,24.346,24.546,56607.9
1767428100000,24.546,24.658,24.463,24.596,46388.87
1767429000000,24.596,24.625,24.421,24.603,104459.77
1767429900000,24.603,24.615,24.499,24.536,53358.04
1767430800000,24.536,24.549,24.266,24.3,120001.71
1767431700000,24.3,24.447,24.269,24.417,76122.41
1767432600000,24.417,24.541,24.389,24.52,33198.39
1767433500000,24.52,24.56,24.468,24.468,38370.61
1767434400000,24.468,24.67,24.423,24.598,82732.97
1767435300000,24.598,24.653,24.567,24.633,37118.61
1767436200000,24.633,24.683,24.59,24.624,24170.85
1767437100000,24.624,24.639,24.566,24.586,18615.04
1767438000000,24.586,24.619,24.436,24.522,44241.97
1767438900000,24.522,24.561,24.401,24.408,60852.89
1767439800000,24.408,24.485,24.348,24.451,39058.0
1767440700000,24.451,24.451,24.384,24.387,11617.34
1767441600000,24.387,24.422,24.341,24.409,18691.02
1767442500000,24.409,24.479,24.405,24.479,13384.12
1767443400000,24.479,24.486,24.29,24.404,46903.57
1767444300000,24.404,24.571,24.381,24.563,38457.84
1767445200000,24.563,24.624,24.51,24.562,30400.91
1767446100000,24.562,24.712,24.558,24.669,114766.25
1767447000000,24.669,24.716,24.61,24.637,42932.16
1767447900000,24.637,24.673,24.583,24.638,28204.12
1767448800000,24.638,24.677,24.552,24.643,13173.86
1767449700000,24.643,24.738,24.609,24.704,20909.78
1767450600000,24.704,24.769,24.678,24.706,19922.33
1767451500000,24.706,24.757,24.641,24.699,30858.3
1767452400000,24.699,24.776,24.647,24.711,43271.97
1767453300000,24.711,24.877,24.672,24.842,30055.27
1767454200000,24.842,24.929,24.734,24.883,52021.5
1767455100000,24.883,24.967,24.7,24.779,72140.1
1767456000000,24.779,24.828,24.689,24.805,33662.1
1767456900000,24.805,24.867,24.717,24.845,29731.71
1767457800000,24.845,24.969,24.831,24.887,73339.94
1767458700000,24.887,24.996,24.885,24.939,43659.4
1767459600000,24.939,24.997,24.88,24.899,31636.11
1767460500000,24.899,24.945,24.873,24.879,17551.65
1767461400000,24.879,24.954,24.857,24.93,19460.24
1767462300000,24.93,24.953,24.896,24.902,12285.18
1767463200000,24.902,24.979,24.816,24.973,29126.04
