timestamp,open,high,low,close,volume
1767275100000,1.4119,1.4136,1.4113,1.413,247990.0
1767276000000,1.413,1.4183,1.4126,1.4176,678470.0
1767276900000,1.4176,1.4176,1.4122,1.415,441720.0
1767277800000,1.415,1.4178,1.4142,1.4173,194970.0
1767278700000,1.4173,1.4241,1.4168,1.4213,599680.0
1767279600000,1.4213,1.4231,1.4171,1.4175,345470.0
1767280500000,1.4175,1.4225,1.4172,1.4214,269250.0
1767281400000,1.4214,1.4301,1.4214,1.426,1357870.0
1767282300000,1.426,1.4376,1.4247,1.4307,1357170.0
1767283200000,1.4307,1.4341,1.4266,1.429,770470.0
1767284100000,1.429,1.4316,1.4245,1.4299,570390.0
1767285000000,1.4299,1.4348,1.4291,1.4311,320610.0
1767285900000,1.4311,1.4343,1.4309,1.4322,276410.0
1767286800000,1.4322,1.44,1.4314,1.4399,973730.0
1767287700000,1.4399,1.4477,1.4399,1.4434,1225270.0
1767288600000,1.4434,1.45,1.4412,1.4435,1761750.0
1767289500000,1.4435,1.4452,1.4402,1.4423,595650.0
1767290400000,1.4423,1.4453,1.4404,1.4404,600720.0
1767291300000,1.4404,1.4448,1.4382,1.4397,341550.0
1767292200000,1.4397,1.442,1.4371,1.4403,344950.0
1767293100000,1.4403,1.4414,1.4388,1.4404,196130.0
1767294000000,1.4404,1.443,1.4401,1.4413,170610.0
1767294900000,1.4413,1.4425,1.4394,1.4412,85790.0
1767295800000,1.4412,1.4464,1.4391,1.4452,390730.0
1767296700000,1.4452,1.45,1.443,1.45,327100.0
1767297600000,1.45,1.4543,1.4489,1.451,1316000.0
1767298500000,1.451,1.4529,1.4489,1.4492,181150.0
1767299400000,1.4492,1.4496,1.4449,1.4483,456820.0
1767300300000,1.4483,1.4521,1.4472,1.452,224680.0
1767301200000,1.452,1.4531,1.4502,1.4511,182500.0
1767302100000,1.4511,1.4525,1.45,1.45,123120.0
1767303000000,1.45,1.4515,1.4483,1.4486,111990.0
1767303900000,1.4486,1.4518,1.4477,1.4515,111540.0
1767304800000,1.4515,1.4597,1.4515,1.4578,661530.0
1767305700000,1.4578,1.4617,1.4549,1.4604,322460.0
1767306600000,1.4604,1.4638,1.4568,1.4608,312640.0
1767307500000,1.4608,1.4691,1.4603,1.4686,334420.0
1767308400000,1.4686,1.4728,1.4646,1.4696,1787830.0
1767309300000,1.4696,1.4753,1.4696,1.4707,530180.0
1767310200000,1.4707,1.4747,1.4691,1.4739,332600.0
1767311100000,1.4739,1.4761,1.4696,1.4716,292660.0
1767312000000,1.4716,1.475,1.4591,1.4666,2011930.0
1767312900000,1.4666,1.4686,1.4593,1.4662,1113060.0
1767313800000,1.4662,1.4698,1.4611,1.4618,449910.0
1767314700000,1.4618,1.4653,1.4605,1.4653,240920.0
1767315600000,1.4653,1.4674,1.4638,1.4649,330130.0
1767316500000,1.4649,1.4696,1.4633,1.4676,275980.0
1767317400000,1.4676,1.468,1.4632,1.4653,167620.0
1767318300000,1.4653,1.4663,1.4609,1.4656,302940.0
1767319200000,1.4656,1.4659,1.4616,1.4634,239250.0
1767320100000,1.4634,1.4665,1.4622,1.4627,660070.0
1767321000000,1.4627,1.4707,1.4626,1.4694,482930.0
1767321900000,1.4694,1.4744,1.4687,1.4742,511360.0
1767322800000,1.4742,1.4875,1.4725,1.4866,2858420.0
1767323700000,1.4866,1.4924,1.4848,1.4856,633530.0
1767324600000,1.4856,1.5007,1.4855,1.4939,1255870.0
1767325500000,1.4939,1.5015,1.4939,1.4975,588510.0
1767326400000,1.4975,1.501,1.495,1.4985,690640.0
1767327300000,1.4985,1.4987,1.4879,1.4897,2901160.0
1767328200000,1.4897,1.4929,1.4884,1.4884,448600.0
1767329100000,1.4884,1.4898,1.4855,1.486,323940.0
1767330000000,1.486,1.4889,1.4857,1.4861,362470.0
1767330900000,1.4861,1.4889,1.4811,1.4825,363440.0
1767331800000,1.4825,1.4888,1.4825,1.4888,208310.0
1767332700000,1.4888,1.4898,1.4865,1.4885,449260.0
1767333600000,1.4885,1.4933,1.4883,1.4902,935570.0
1767334500000,1.4902,1.4938,1.4901,1.4924,331880.0
1767335400000,1.4924,1.4973,1.4912,1.4957,762950.0
1767336300000,1.4957,1.4975,1.492,1.493,337620.0
1767337200000,1.493,1.496,1.4918,1.4942,595780.0
1767338100000,1.4942,1.4955,1.4884,1.4889,352750.0
1767339000000,1.4889,1.4892,1.4858,1.4863,323150.0
1767339900000,1.4863,1.488,1.4852,1.4861,204320.0
1767340800000,1.4861,1.4933,1.4852,1.4928,526340.0
1767341700000,1.4928,1.4934,1.4898,1.4915,371220.0
1767342600000,1.4915,1.493,1.4878,1.4891,483220.0
1767343500000,1.4891,1.4951,1.4891,1.4948,261490.0
1767344400000,1.4948,1.5084,1.4939,1.5015,1304730.0
1767345300000,1.5015,1.5023,1.4974,1.4996,426450.0
1767346200000,1.4996,1.5122,1.4989,1.5114,1007200.0
1767347100000,1.5114,1.5248,1.5059,1.5202,4648560.0
1767348000000,1.5202,1.5278,1.5197,1.5239,1500070.0
1767348900000,1.5239,1.5261,1.5135,1.5142,1262350.0
1767349800000,1.5142,1.5201,1.5142,1.5161,503840.0
1767350700000,1.5161,1.522,1.5161,1.5202,405010.0
1767351600000,1.5202,1.5208,1.5086,1.513,1254360.0
1767352500000,1.513,1.5155,1.5071,1.5083,825640.0
1767353400000,1.5083,1.5102,1.502,1.506,812740.0
1767354300000,1.506,1.509,1.5016,1.5078,519750.0
1767355200000,1.5078,1.5105,1.5059,1.51,499870.0
1767356100000,1.51,1.5115,1.5047,1.5078,320950.0
1767357000000,1.5078,1.5243,1.5076,1.521,1548370.0
1767357900000,1.521,1.525,1.5184,1.5204,632930.0
1767358800000,1.5204,1.523,1.5161,1.5187,1088710.0
1767359700000,1.5187,1.5255,1.5187,1.521,888180.0
1767360600000,1.521,1.5245,1.5194,1.5219,345240.0
1767361500000,1.5219,1.524,1.5195,1.5203,351840.0
1767362400000,1.5203,1.5304,1.5159,1.5172,1621720.0
1767363300000,1.5172,1.5193,1.5051,1.5172,2617970.0
1767364200000,1.5172,1.5265,1.5013,1.5209,3720270.0
1767365100000,1.5209,1.5441,1.5167,1.5307,4065860.0
1767366000000,1.5307,1.5369,1.5218,1.5249,2036630.0
1767366900000,1.5249,1.5303,1.513,1.5239,1172000.0
1767367800000,1.5239,1.5435,1.5211,1.5411,1201110.0
1767368700000,1.5411,1.5452,1.5298,1.5331,1207820.0
1767369600000,1.5331,1.5433,1.5298,1.5424,1002940.0
1767370500000,1.5424,1.5593,1.541,1.553,2694110.0
1767371400000,1.553,1.5709,1.5522,1.5614,2357490.0
1767372300000,1.5614,1.5763,1.5578,1.5729,1904620.0
1767373200000,1.5729,1.5811,1.5713,1.5743,1638900.0
1767374100000,1.5743,1.5787,1.565,1.5704,1963370.0
1767375000000,1.5704,1.5716,1.5639,1.5676,971580.0
1767375900000,1.5676,1.5775,1.5627,1.5755,1273440.0
1767376800000,1.5755,1.579,1.5679,1.5763,830500.0
1767377700000,1.5763,1.5837,1.5742,1.5778,941470.0
