timestamp,open,high,low,close,volume
1767367800000,0.7324,0.7444,0.731,0.7395,632614.0
1767368700000,0.7395,0.7416,0.7338,0.7359,266339.0
1767369600000,0.7359,0.7418,0.7334,0.7414,296050.0
1767370500000,0.7414,0.746,0.7347,0.7394,504090.0
1767371400000,0.7394,0.7513,0.7391,0.7438,1115803.0
1767372300000,0.7438,0.7503,0.7415,0.7486,425544.0
1767373200000,0.7486,0.755,0.7466,0.7474,721951.0
1767374100000,0.7474,0.7521,0.7444,0.7466,409011.0
1767375000000,0.7466,0.7478,0.7434,0.7465,206612.0
1767375900000,0.7465,0.7474,0.7408,0.7453,284789.0
1767376800000,0.7453,0.75,0.7433,0.7493,273821.0
1767377700000,0.7493,0.7547,0.749,0.7546,316877.0
1767378600000,0.7546,0.7546,0.7472,0.7482,379659.0
1767379500000,0.7482,0.7506,0.7418,0.7476,354507.0
1767380400000,0.7476,0.7548,0.7471,0.7538,299579.0
1767381300000,0.7538,0.7581,0.7524,0.7534,458190.0
1767382200000,0.7534,0.7611,0.7525,0.7587,280070.0
1767383100000,0.7587,0.763,0.7568,0.7577,347798.0
1767384000000,0.7577,0.7604,0.7528,0.7569,408697.0
1767384900000,0.7569,0.7569,0.7515,0.754,281040.0
1767385800000,0.754,0.7548,0.7507,0.7541,132760.0
1767386700000,0.7541,0.7543,0.7485,0.7518,294120.0
1767387600000,0.7518,0.7551,0.751,0.7541,156238.0
1767388500000,0.7541,0.7593,0.7525,0.759,189346.0
1767389400000,0.759,0.7629,0.759,0.7622,110087.0
1767390300000,0.7622,0.766,0.761,0.7649,201644.0
1767391200000,0.7649,0.7803,0.7633,0.7721,870775.0
1767392100000,0.7721,0.7741,0.7694,0.7736,216976.0
1767393000000,0.7736,0.7785,0.7725,0.7778,106999.0
1767393900000,0.7778,0.793,0.7771,0.7824,699786.0
1767394800000,0.7824,0.7827,0.7734,0.7785,431017.0
1767395700000,0.7785,0.785,0.777,0.7795,232501.0
1767396600000,0.7795,0.7831,0.776,0.777,197317.0
1767397500000,0.777,0.7791,0.7743,0.7786,173989.0
1767398400000,0.7786,0.7838,0.7777,0.7803,245553.0
1767399300000,0.7803,0.7828,0.7754,0.7801,178175.0
1767400200000,0.7801,0.7853,0.779,0.785,154894.0
1767401100000,0.785,0.7865,0.7786,0.779,294038.0
1767402000000,0.779,0.7855,0.7769,0.7854,164635.0
1767402900000,0.7854,0.7864,0.7771,0.7795,175446.0
1767403800000,0.7795,0.7865,0.7791,0.7858,144747.0
1767404700000,0.7858,0.7893,0.7831,0.7884,233317.0
1767405600000,0.7884,0.7889,0.7844,0.7845,279710.0
1767406500000,0.7845,0.7911,0.7838,0.7894,138567.0
1767407400000,0.7894,0.7988,0.7879,0.7988,361852.0
1767408300000,0.7988,0.8018,0.7955,0.8005,475850.0
1767409200000,0.8005,0.8174,0.8001,0.8145,1042651.0
1767410100000,0.8145,0.8224,0.8088,0.8134,1112895.0
1767411000000,0.8134,0.8334,0.813,0.833,1168691.0
1767411900000,0.833,0.8632,0.8325,0.8542,2167678.0
1767412800000,0.8542,0.8663,0.8462,0.8569,2021609.0
1767413700000,0.8569,0.8611,0.837,0.8408,1408857.0
1767414600000,0.8408,0.8524,0.8388,0.8399,966775.0
1767415500000,0.8399,0.8608,0.8399,0.8585,698530.0
1767416400000,0.8585,0.8867,0.8576,0.8821,2472944.0
1767417300000,0.8821,0.8831,0.8658,0.8748,1132068.0
1767418200000,0.8748,0.8846,0.8718,0.8799,995373.0
1767419100000,0.8799,0.8815,0.8659,0.878,809092.0
1767420000000,0.878,0.8951,0.8776,0.8875,1681876.0
1767420900000,0.8875,0.8888,0.8592,0.8622,1799942.0
1767421800000,0.8622,0.8659,0.838,0.8389,1968772.0
1767422700000,0.8389,0.8451,0.8274,0.8414,2054353.0
1767423600000,0.8414,0.8524,0.8273,0.8331,3095768.0
1767424500000,0.8331,0.844,0.8297,0.8364,1733989.0
1767425400000,0.8364,0.8432,0.8307,0.8354,1133126.0
1767426300000,0.8354,0.844,0.8336,0.8394,536986.0
1767427200000,0.8394,0.8477,0.8301,0.8352,1021620.0
1767428100000,0.8352,0.8355,0.8135,0.8214,2430360.0
1767429000000,0.8214,0.8245,0.8162,0.8179,883103.0
1767429900000,0.8179,0.822,0.8094,0.8125,839864.0
1767430800000,0.8125,0.8186,0.811,0.8121,687736.0
1767431700000,0.8121,0.8178,0.809,0.8156,576303.0
1767432600000,0.8156,0.826,0.8135,0.823,899435.0
1767433500000,0.823,0.8262,0.8199,0.8204,549373.0
1767434400000,0.8204,0.8219,0.8129,0.8153,409662.0
1767435300000,0.8153,0.8188,0.8134,0.8153,234136.0
